periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received
201612,16-Dec,201612,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,0,0,1000,0,0,8,0,100,0,0,150,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1425,5000,0,0,10,170,300,0,0,0,115,0,0
201612,16-Dec,201612,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,0,2,19,100,0,0,0,0,50,0,0,4,4,50,0,0,0,0,0,0,0,0,0,0,0,0,11,106,150,0,0,27,46,100,0,0,0,0,50,0
201612,16-Dec,201612,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,109,930,0,0,0,0,150,0,0
201612,16-Dec,201612,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,70,0,0
201612,16-Dec,201612,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,0,21,44,100,0,6,2,3,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,131,537,0,0,0,9,32,100,0,0,0,49,0,0
201612,16-Dec,201612,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,90,2157,0,0,0,0,500,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,225,3125,0,0,0,90,2642,0,0,0,30,420,0,0
201612,16-Dec,201612,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,0,102,3243,0,0,0,0,0,1000,0,0,24,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,250,325,2000,0,0,140,975,0,0,0,0,102,0,0
201612,16-Dec,201612,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,0,0,600,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,360,0,0,0,32,0,0
201612,16-Dec,201612,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,0,0,20200,0,0,0,36,520,0,0,0,418,5000,0,0,0,0,0,0,0,0,0,0,0,0,12,9599,20000,0,0,3,4111,0,0,0,1,55,5000,0
201612,16-Dec,201612,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,0,0,0,0,0,0,0,0,0,0,30,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,161,0,0,0,0,50,0,0
201612,16-Dec,201612,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,3,830,0,0,0,0,5,100,0,0,3,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4278,0,0,0,7,676,0,0,0,0,165,0,0
201612,16-Dec,201612,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,355,220,0,200,0,0,0,0,0,0,10,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,50,750,0,200,0,10,66,0,72,0,9,2,0,0
201712,17-Dec,201712,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,0,0,900,0,0,432,4032,100,0,0,6,248,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,200,11400,0,0,382,548,871,216,0,0,35,50,0
201712,17-Dec,201712,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,2195,894,3000,0,0,25,55,350,0,0,0,4992,479,0,0,0,0,0,0,0,0,0,0,0,0,1325,8225,2000,0,0,1419,4472,1000,1872,0,21,692,300,0
201712,17-Dec,201712,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,96,436,6410,0,0,8,56,900,0,557,3,4430,1310,0,0,0,0,0,0,0,0,0,0,0,5,987,2372,19725,13,0,1052,2059,4050,720,0,47,530,395,0
201712,17-Dec,201712,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,694,386,7880,0,0,50,665,2000,0,0,294,244,2720,0,0,0,0,0,0,0,0,0,0,0,0,1525,13100,4800,0,0,193,2851,0,72,0,35,0,1000,0
201712,17-Dec,201712,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,380,620,8000,0,0,0,0,400,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,100,425,1000,0,0,10,255,0,0,0,0,89,0,0
201712,17-Dec,201712,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,18,0,0,0,0,0,0,0,0,0,40,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,6291,0,1918,0,0,0,0,0
201712,17-Dec,201712,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,1272,1153,22337,0,0,0,0,3300,0,0,308,1791,12100,0,0,0,0,0,0,0,0,0,0,0,0,1766,7480,22500,0,0,272,3305,2000,864,0,11,365,6300,0
201712,17-Dec,201712,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,360,1230,3030,0,0,7808,5812,250,7200,0,410,7940,780,0,0,0,0,0,0,0,0,0,0,0,0,100,825,7800,600,0,1506,10529,0,1440,0,35,199,0,0
201712,17-Dec,201712,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,162,1440,12200,0,0,0,0,2050,0,0,365,1395,7200,0,0,0,0,0,0,0,0,0,0,0,0,16918,9560,0,0,0,319,769,0,507,0,0,0,10500,0
201712,17-Dec,201712,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,0,0,7400,0,0,0,0,700,0,0,62,1389,3600,0,0,0,0,0,0,0,0,0,0,0,0,1611,17973,0,0,0,60,3788,0,0,0,50,250,1400,0
201712,17-Dec,201712,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,0,220,5000,0,0,0,0,300,0,0,325,660,200,0,0,0,0,0,0,0,0,0,0,0,0,250,1205,1320,0,0,130,1142,100,0,0,0,0,300,0
201712,17-Dec,201712,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,140,75,300,0,0,0,0,200,0,0,100,116,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5725,0,0,0,203,317,0,0,0,0,0,200,0
201712,17-Dec,201712,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,0,150,0,0,0,0,29,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,875,9868,0,0,0,50,797,0,0,0,0,551,0,0
201712,17-Dec,201712,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,216,3363,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2675,0,0,0,100,63,0,128,0,0,0,0,0
201712,17-Dec,201712,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,1351,1741,0,0,0,0,0,50,0,0,24,544,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3750,0,0,0,60,420,0,216,0,26,466,0,0
201812,18-Dec,201812,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,120,900,1000,0,0,20,51,0,0,0,0,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,75,925,5000,0,0,132,7141,0,0,0,10,59,0,0
201812,18-Dec,201812,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,100,285,120,50,0,0,558,0,0,0,20,98,50,50,0,0,0,0,0,0,0,0,0,0,0,975,3775,500,750,0,20,0,1300,0,0,50,50,100,50
201812,18-Dec,201812,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,1671,3981,4800,0,0,10,79,1020,0,0,237,918,2980,0,0,0,0,0,0,0,0,0,0,0,0,2275,3825,8675,0,0,45,632,1920,0,0,155,1250,250,0
201812,18-Dec,201812,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,858,1518,28800,0,0,40,0,1500,0,0,392,172,2440,0,0,0,0,0,0,0,0,0,0,0,0,1395,336,30024,0,0,36,15,2903,0,0,173,177,0,0
201812,18-Dec,201812,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,2466,4293,2000,0,0,15,221,2000,0,0,513,2880,1000,0,0,0,0,0,0,0,0,0,0,0,0,11195,8825,5000,20000,0,132,173,2000,0,0,4,321,1000,0
201812,18-Dec,201812,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,1656,7483,2000,0,0,59,220,0,0,0,598,1353,2000,0,0,0,0,0,0,0,0,0,0,0,0,150,25,10000,0,0,99,23,2500,0,0,68,467,500,0
201812,18-Dec,201812,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,566,3334,0,0,0,0,0,0,0,0,110,808,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,12350,0,0,0,0,0,800,0,0,55,0,0,50
201812,18-Dec,201812,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,244,1756,0,0,0,0,0,1000,0,0,100,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,3000,0,0,0,30,0,0
201812,18-Dec,201812,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,400,2000,1000,2400,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,5500,3000,8000,0,0,0,2000,0,0,0,0,0,0
201812,18-Dec,201812,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,472,12413,14400,0,0,94,1820,500,0,0,27,3830,500,0,0,0,0,0,0,0,0,0,0,0,0,4369,11056,5000,0,0,686,1885,3200,0,0,85,1648,500,0
201812,18-Dec,201812,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,0,0,100,0,0,0,25,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,26069,0,0,0,4,2,0,0,0,0,100,0,0
201812,18-Dec,201812,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1,646,654,0,485,0,31,64,0,27,0,163,134,0,0,0,0,0,0,0,0,0,0,0,0,1,581,1563,0,350,0,63,66,0,5,0,63,572,0,120
201812,18-Dec,201812,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,2241,3817,5944,60,0,9,290,110,0,0,0,33,2100,0,0,0,0,0,0,0,0,0,0,0,0,950,1350,1500,0,0,88,4109,600,0,0,0,197,100,0
201812,18-Dec,201812,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,75,213,1320,0,0,14,222,0,0,0,100,816,100,0,0,0,0,0,0,0,0,0,0,0,200,428,350,6600,0,0,142,1246,620,0,0,60,481,0,0
201812,18-Dec,201812,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,3,9,0,0,0,0,0,0,0,112,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1436,0,0
201812,18-Dec,201812,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,31,3101,0,0,0,8,152,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,625,2375,0,1000,0,375,3227,0,0,0,20,60,0,0
201812,18-Dec,201812,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,180,2159,7272,14024,500,0,3,302,2400,0,0,1314,608,6790,300,0,0,0,0,0,0,0,0,0,0,0,6225,9803,24047,3000,0,166,438,2245,20,9,19,831,3850,0
201812,18-Dec,201812,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,1050,0,0,220,420,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,575,225,50,0,0,157,563,50,0,0,4,0,530,0
201812,18-Dec,201812,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1624,12778,0,0,0,23,176,500,0,0,144,378,5000,0,0,0,0,0,0,0,0,0,0,0,0,625,775,25000,0,0,264,52,28800,0,0,108,437,150,0
201812,18-Dec,201812,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,60,9074,0,0,0,20,720,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,17200,0,0,0,0,0,1000,0,0,0,102,0,0
201812,18-Dec,201812,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,0,73,25,0,0,0,47,30,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,1325,200,1350,0,0,0,0,0,0,0,0,5,20,0,0
201812,18-Dec,201812,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,816,3030,41700,0,0,5,463,41200,0,0,185,10676,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110750,0,0,222,1838,12400,0,0,0,278,10,0
201912,19-Dec,201912,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,50,545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,3400,0,0,0,0,0,0,0,0,0,15,0,0
201912,19-Dec,201912,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,0,0,0,0,0,0,1440,40752,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2525,0,0,0,35,153,0,0,0,4,147,0,0
201912,19-Dec,201912,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,30,4,276,0,0,0,2,100,0,0,0,6,100,6,0,0,0,0,0,0,0,0,0,0,0,650,3200,800,2000,0,616,610,3112,0,0,0,368,0,0
201912,19-Dec,201912,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,3000,0,0,0,0,50,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,0,50,0,0
201912,19-Dec,201912,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,590,360,210,0,0,95,720,0,0,0,130,1087,113,0,0,0,0,0,0,0,0,0,0,0,0,2100,5600,0,0,0,0,0,0,0,0,0,694,0,0
201912,19-Dec,201912,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,7,1,30,7,0,0,16,0,0,0,8,69,0,30,0,0,0,0,0,0,0,0,0,0,0,27,207,0,100,0,0,0,0,0,0,4,39,0,30
201912,19-Dec,201912,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,1592,68836,900,0,0,107,1834,0,0,0,406,1882,500,0,0,0,0,0,0,0,0,0,0,0,0,8000,24625,15525,0,0,0,0,12640,0,0,44,1721,0,0
201912,19-Dec,201912,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,642,8472,1200,0,0,0,0,2000,0,0,120,3468,2000,0,0,0,0,0,0,0,0,0,0,0,0,1050,7475,4500,0,0,0,0,3000,0,0,9,871,0,0
201912,19-Dec,201912,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,903,7254,0,0,0,24,418,100,0,0,0,59,100,0,0,0,0,0,0,0,0,0,0,0,0,1200,2000,2425,0,0,0,0,500,0,0,0,745,0,0
201912,19-Dec,201912,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,228,3962,0,5400,0,35,45,600,0,0,45,1501,0,1500,0,0,0,0,0,0,0,0,0,0,0,2250,30300,0,10000,0,80,105,6500,0,0,30,477,0,200
201912,19-Dec,201912,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,0,11,24,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,0,0,0,0,0,0,0,0,0,0,0,0
201912,19-Dec,201912,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,87,1051,0,0,0,0,20,0,0,0,54,151,0,0,0,0,0,0,0,0,0,0,0,0,0,125,675,0,600,0,0,0,0,0,0,0,809,0,0
201912,19-Dec,201912,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,22,73,200,0,0,14,199,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,660,0,0,0,310,0,0
201912,19-Dec,201912,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,1500,63214,0,0,0,0,0,2000,0,0,1587,3780,5000,0,0,0,0,0,0,0,0,0,0,0,0,5200,70000,0,0,0,0,0,10000,0,0,0,7332,2000,0
201912,19-Dec,201912,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,1974,5851,6500,0,0,0,0,600,0,0,1303,6842,4700,0,0,0,0,0,0,0,0,0,0,0,0,1315,3550,10000,0,0,74,216,4000,0,0,143,544,2000,0
201912,19-Dec,201912,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,120,3272,0,0,0,10,870,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1025,0,0,0,0,0,0,0,0,0,292,0,0
201912,19-Dec,201912,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,450,5200,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5700,0,6000,0,30,270,0,300,0,0,76,0,0
201912,19-Dec,201912,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,171,12843,305,0,2,34,618,565,0,0,108,6606,20,0,0,0,0,0,0,0,0,0,0,0,3,948,11087,1316,25,0,24,0,4249,0,0,9,473,1835,0
201912,19-Dec,201912,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,248,10875,0,0,0,45,2669,0,0,0,100,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,800,875,0,0,0,0,0,0,0,0,85,1409,0,0
201912,19-Dec,201912,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,0,150,1176,0,450,0,22,22,40,0,0,282,523,40,900,0,0,0,0,0,0,0,0,0,0,0,450,500,0,900,0,124,130,0,0,0,0,50,0,0
201912,19-Dec,201912,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,50,0,0
201912,19-Dec,201912,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,1439,27340,10000,0,0,0,230,0,0,0,120,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,600,135825,30000,10000,0,0,0,0,0,0,0,1390,0,0
201912,19-Dec,201912,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,0,0,6930,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,1250,0,0
201912,19-Dec,201912,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,957,12136,135,0,0,0,0,500,0,0,410,2508,743,0,0,0,0,0,0,0,0,0,0,0,0,2775,51550,0,0,0,56,302,10200,0,0,266,2196,300,0
201912,19-Dec,201912,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,4712,130428,0,0,0,0,0,4900,0,0,1594,22487,4500,0,0,0,0,0,0,0,0,0,0,0,0,5390,79350,20000,0,0,0,0,1400,0,0,131,15056,3500,0
201912,19-Dec,201912,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,0,189,0,0,0,0,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,22,0,0
202012,20-Dec,202012,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,4496,22051,1000,0,0,0,0,1000,0,0,2255,5472,1000,0,0,0,0,0,0,0,0,0,0,0,0,4620,80490,2730,1000,0,224,2466,432,0,0,190,2810,0,0
202012,20-Dec,202012,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,468,3004,0,0,0,0,339,0,0,0,8,691,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,43979,0,0,0,0,0,10000,0,0,41,630,1000,0
202012,20-Dec,202012,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,1584,11241,3600,0,0,0,0,0,0,0,594,6550,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,20450,3000,0,0,0,0,3900,0,0,127,409,0,0
202012,20-Dec,202012,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,3,0,10295,1700,0,0,0,2,100,0,0,0,2821,300,0,0,0,0,0,0,0,0,0,0,0,0,100,4550,2620,0,0,44,357,1082,0,0,2,195,70,0
202012,20-Dec,202012,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,2371,12129,1000,0,0,30,40,0,0,0,203,1110,500,0,0,0,0,0,0,0,0,0,0,0,0,825,475,2500,0,0,0,0,2500,0,0,3,827,0,0
202012,20-Dec,202012,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,2358,6114,7220,60,0,0,0,10,0,0,224,41,9000,30,0,0,0,0,0,0,0,0,0,0,0,19,11,10050,0,0,0,0,7220,0,1,3,1216,2020,2000
202012,20-Dec,202012,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,106,56,250,0,0,0,0,0,0,0,40,165,0,0,0,0,0,0,0,0,0,0,0,0,0,191,150,423,0,0,0,8,1000,0,0,49,553,0,0
202012,20-Dec,202012,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,20-Dec,202012,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,31,0,0
202012,20-Dec,202012,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,378,4046,0,0,0,6,19,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,4195,0,0,0,180,1424,0,0,0,5,406,0,0
202012,20-Dec,202012,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,243,801,0,399,0,0,0,0,0,24,54,21,150,0,0,0,0,0,0,0,0,0,0,0,0,1400,14625,0,0,0,46,2,200,0,0,0,50,0,50
202012,20-Dec,202012,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,0,22590,0,0,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,2000,150,0,1,2,500,3,0,0,1518,0,0
202012,20-Dec,202012,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,630,7663,0,0,0,0,0,3000,0,0,162,4157,3000,0,0,0,0,0,0,0,0,0,0,0,0,2530,18328,0,0,0,256,3594,2200,0,0,47,51,2000,0
202012,20-Dec,202012,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,6,15,200,0,0,0,0,200,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,40,34,600,0,0,0,0,0,0
202012,20-Dec,202012,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,207,3510,0,3300,0,0,0,100,0,0,107,637,0,0,0,0,0,0,0,0,0,0,0,0,0,475,175,11000,0,0,0,0,11000,0,0,100,510,500,250
202012,20-Dec,202012,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,20-Dec,202012,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,733,4487,0,0,0,0,63,0,0,0,22,531,0,0,0,0,0,0,0,0,0,0,0,0,0,350,10725,0,0,0,0,0,0,0,0,10,1710,0,0
202012,20-Dec,202012,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,50,753,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,250,215,0,0,0,0,0,0,0,0,0,485,0,0
202012,20-Dec,202012,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,0,0,240,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,120,0,0,0,0,150,0,0
202012,20-Dec,202012,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,840,9720,0,7200,0,0,160,0,0,0,240,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1325,1075,0,0,0,0,0,0,0,50,115,35,0
202012,20-Dec,202012,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,0,526,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,110,565,0,0,0,0,486,0,0,0,0,0,0,0
202012,20-Dec,202012,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,30,80,1000,0,0,0,0,200,0,0,0,16,200,0,0,0,0,0,0,0,0,0,0,0,0,600,3625,0,0,0,72,4,500,0,0,100,500,0,0
202012,20-Dec,202012,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,5043,39221,35300,0,0,0,0,600,0,0,947,3370,18000,0,0,0,0,0,0,0,0,0,0,0,0,3115,6920,52500,100,0,0,0,12800,0,0,125,15503,4600,0
