periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
201910,October 2019,201910,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,19434.0,1880.0,6895.0,,,72.0,119.0,227.0,576.0,659,66.0,,,26.0,1.0,103.0,76.0,575.0,2113.0,310.0,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,830030.0,220478.0
201910,October 2019,201910,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,48214.0,4838.0,5836.0,212.0,333.0,1459.0,598.0,1906.0,1648.0,451,5.0,38.0,7.0,48.0,2.0,72.0,71.0,303.0,387.0,112.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,1201379.0,293099.0
201910,October 2019,201910,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,25247.0,5039.0,5980.0,25.0,2.0,951.0,321.0,1393.0,1070.0,1256,130.0,8.0,,73.0,,66.0,15.0,456.0,497.0,105.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,748396.0,187255.0
201910,October 2019,201910,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,23851.0,2056.0,2539.0,,1.0,444.0,131.0,443.0,458.0,1019,433.0,9.0,,6.0,,16.0,16.0,258.0,211.0,53.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,665697.0,173344.0
201910,October 2019,201910,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,45339.0,3709.0,6687.0,6.0,2.0,309.0,216.0,1149.0,1552.0,500,60.0,25.0,4.0,21.0,11.0,109.0,24.0,637.0,761.0,169.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,1253635.0,275994.0
201910,October 2019,201910,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,29126.0,1022.0,1753.0,9.0,3.0,137.0,95.0,270.0,350.0,500,340.0,17.0,128.0,2.0,,97.0,116.0,235.0,264.0,31.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,774297.0,188198.0
201910,October 2019,201910,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,43977.0,3346.0,9880.0,4.0,3.0,417.0,369.0,763.0,1766.0,552,1.0,21.0,9.0,4.0,,121.0,81.0,418.0,818.0,504.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,1131289.0,260016.0
201910,October 2019,201910,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,34161.0,642.0,584.0,1.0,,48.0,28.0,72.0,42.0,509,46.0,435.0,43.0,10.0,,35.0,,250.0,125.0,110.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,898598.0,215663.0
201910,October 2019,201910,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,42690.0,2877.0,3901.0,25.0,14.0,457.0,263.0,1047.0,1020.0,867,262.0,5.0,3.0,36.0,15.0,82.0,53.0,141.0,159.0,24.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1191665.0,259965.0
201910,October 2019,201910,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,19812.0,781.0,1337.0,4.0,4.0,101.0,105.0,297.0,359.0,65,,18.0,47.0,1.0,,13.0,4.0,123.0,151.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,515926.0,123822.0
201910,October 2019,201910,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,46595.0,4089.0,4201.0,5.0,1.0,561.0,332.0,1048.0,1245.0,1431,27.0,64.0,37.0,112.0,1.0,117.0,82.0,593.0,563.0,127.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1212956.0,295287.0
201910,October 2019,201910,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,31914.0,3507.0,4990.0,27.0,7.0,626.0,344.0,1200.0,1240.0,774,285.0,89.0,73.0,70.0,5.0,29.0,4.0,257.0,282.0,40.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1017902.0,229348.0
201910,October 2019,201910,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,48395.0,3327.0,6036.0,3.0,,296.0,213.0,996.0,1718.0,753,88.0,64.0,3.0,30.0,2.0,60.0,51.0,517.0,1160.0,141.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307942.0,385843.0
201910,October 2019,201910,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,36731.0,4490.0,4745.0,30.0,61.0,431.0,300.0,1514.0,1237.0,2566,16.0,445.0,275.0,76.0,110.0,181.0,42.0,704.0,901.0,192.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,966621.0,231990.0
201910,October 2019,201910,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,30881.0,1111.0,1095.0,5.0,,217.0,63.0,384.0,241.0,58,2.0,2.0,,14.0,,4.0,60.0,128.0,95.0,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,715428.0,172139.0
201910,October 2019,201910,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,27640.0,462.0,374.0,13.0,7.0,15.0,9.0,32.0,35.0,75,17.0,85.0,2.0,,,13.0,2.0,136.0,91.0,42.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,753551.0,170865.0
201910,October 2019,201910,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15416.0,1020.0,4375.0,3.0,2.0,96.0,153.0,250.0,1024.0,95,9.0,,,9.0,,15.0,14.0,544.0,1651.0,314.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,586783.0,147630.0
201910,October 2019,201910,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,31522.0,2203.0,3949.0,3.0,,245.0,341.0,735.0,1126.0,617,43.0,,,,,13.0,5.0,251.0,250.0,44.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,950187.0,229073.0
201910,October 2019,201910,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,23225.0,1586.0,4281.0,5.0,22.0,302.0,200.0,677.0,1038.0,405,33.0,50.0,9.0,114.0,94.0,76.0,40.0,615.0,1667.0,434.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156496.0,280660.0
201910,October 2019,201910,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,41355.0,2790.0,3159.0,2.0,8.0,158.0,125.0,529.0,452.0,361,5.0,,,88.0,,13.0,,78.0,29.0,50.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,1029261.0,238666.0
202010,October 2020,202010,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,20808.85,3924.0,5536.0,52.0,30.0,1183.0,374.0,1339.0,1368.0,1421,263.0,5.0,,562.0,43.0,141.0,37.0,401.0,465.0,207.0,114.0,479.0,1041.0,,,11.0,,1731.0,3779.0,503.0,1181.0,38.0,6.0,76.0,121.0,1021.0,296.0,549.0,149.0,55.0,,,,,,1.0,,2.1,622781.59,157687.84
202010,October 2020,202010,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,17862.81,2749.0,3235.0,6.0,2.0,517.0,378.0,690.0,922.0,2300,473.0,26.0,3.0,,,22.0,15.0,199.0,273.0,66.0,39.0,773.0,1565.0,,,37.0,3.0,740.0,1788.0,73.0,80.0,67.0,22.0,51.0,16.0,1049.0,478.0,422.0,220.0,83.0,,30.0,,,,16.0,,1.83,609915.44,143885.13
202010,October 2020,202010,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,27858.12,1479.0,3981.0,4.0,,298.0,260.0,697.0,1470.0,2063,99.0,5.0,34.0,,,33.0,109.0,139.0,241.0,32.0,22.0,16.0,45.0,,,,,1233.0,3617.0,,,38.0,1.0,,,231.0,147.0,58.0,23.0,,,,,,,10.0,,2.43,904518.36,224215.61
202010,October 2020,202010,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,33780.3,1559.0,7163.0,,,186.0,190.0,415.0,1192.0,104,94.0,219.0,9.0,18.0,19.0,49.0,34.0,165.0,371.0,64.0,135.0,435.0,2639.0,30.0,,12.0,,814.0,6241.0,30.0,27.0,4.0,3.0,16.0,22.0,331.0,200.0,272.0,204.0,108.0,,26.0,1.0,,,15.0,,2.0,1172450.42,289805.82
202010,October 2020,202010,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,22853.44,1314.0,2500.0,7.0,2.0,190.0,107.0,399.0,479.0,559,92.0,72.0,16.0,59.0,52.0,108.0,65.0,220.0,264.0,60.0,33.0,675.0,1366.0,1.0,,18.0,1.0,687.0,1882.0,,,1.0,3.0,52.0,19.0,484.0,166.0,120.0,48.0,28.0,,5.0,2.0,,,3.0,,6.8,690977.92,157120.29
202010,October 2020,202010,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,39038.66,2616.0,5592.0,23.0,,212.0,99.0,845.0,1192.0,332,373.0,34.0,14.0,27.0,19.0,34.0,72.0,406.0,1214.0,196.0,243.0,255.0,680.0,1.0,,20.0,,1036.0,4101.0,,20.0,101.0,48.0,66.0,36.0,846.0,696.0,121.0,34.0,2.0,9.0,,,,,,7.0,,1251422.19,365745.3
202010,October 2020,202010,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,29401.33,1731.0,1423.0,12.0,6.0,306.0,191.0,548.0,421.0,373,34.0,414.0,49.0,48.0,,21.0,53.0,132.0,99.0,29.0,20.0,128.0,185.0,1.0,,2.0,,454.0,596.0,,,78.0,107.0,2.0,,197.0,35.0,166.0,25.0,42.0,,,,,,16.0,,,652943.0,139881.19
202010,October 2020,202010,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,38008.85,3465.0,6402.0,8.0,5.0,311.0,536.0,1220.0,1689.0,330,137.0,488.0,12.0,13.0,,70.0,185.0,663.0,724.0,230.0,155.0,1894.0,3097.0,5.0,,1.0,,1358.0,4910.0,151.0,86.0,7.0,,206.0,107.0,516.0,204.0,762.0,422.0,362.0,16.0,25.0,,,,,,2.28,1203903.35,327691.33
202010,October 2020,202010,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,13364.52,367.0,534.0,10.0,11.0,145.0,86.0,339.0,314.0,377,25.0,47.0,,37.0,4.0,13.0,15.0,73.0,100.0,105.0,105.0,146.0,298.0,1.0,,,,335.0,774.0,60.0,44.0,4.0,,7.0,5.0,105.0,13.0,76.0,14.0,14.0,6.0,17.0,,,,,,,330933.19,77296.19
202010,October 2020,202010,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,45434.14,3826.0,5276.0,17.0,1.0,495.0,319.0,1071.0,1271.0,777,329.0,434.0,13.0,4.0,2.0,119.0,55.0,185.0,214.0,154.0,115.0,1252.0,2022.0,23.0,,2.0,,1880.0,3437.0,,8.0,3.0,,56.0,53.0,616.0,153.0,519.0,144.0,39.0,,,,,,12.0,,,1203767.98,265756.11
202010,October 2020,202010,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,26398.13,2433.0,5941.0,1.0,,128.0,127.0,471.0,764.0,318,32.0,6.0,10.0,1002.0,2.0,43.0,66.0,634.0,1838.0,447.0,546.0,10.0,86.0,,,,,766.0,2706.0,7.0,9.0,82.0,23.0,74.0,15.0,32.0,10.0,253.0,156.0,,,,,,,,,,1083511.41,256876.85
202010,October 2020,202010,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,38476.13,4551.0,6508.0,14.0,2.0,265.0,181.0,1005.0,1251.0,623,132.0,365.0,3.0,110.0,10.0,168.0,3.0,626.0,741.0,430.0,266.0,1609.0,2319.0,15.0,,4.0,,1750.0,3876.0,33.0,35.0,61.0,15.0,238.0,61.0,592.0,147.0,448.0,80.0,311.0,,2.0,10.0,,,7.0,2.0,3.63,1155555.25,313530.64
202010,October 2020,202010,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,16606.37,1269.0,2210.0,4.0,2.0,163.0,134.0,401.0,655.0,358,,264.0,69.0,1.0,,14.0,8.0,110.0,158.0,13.0,13.0,439.0,1284.0,1.0,1.0,,,583.0,1992.0,10.0,17.0,1.0,,22.0,,501.0,201.0,233.0,84.0,14.0,,5.0,14.0,,,18.0,,2.58,472101.9,111233.92
202010,October 2020,202010,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15603.63,1308.0,7408.0,2.0,,127.0,181.0,381.0,1255.0,44,96.0,33.0,,6.0,1.0,18.0,,262.0,1350.0,265.0,327.0,785.0,4758.0,,,11.0,,518.0,4453.0,5.0,14.0,24.0,8.0,59.0,18.0,262.0,106.0,284.0,95.0,203.0,9.0,22.0,30.0,,,3.0,,1.8,624699.83,160016.2
202010,October 2020,202010,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,31541.18,3600.0,6254.0,24.0,4.0,531.0,273.0,1080.0,1261.0,742,1788.0,843.0,20.0,32.0,242.0,46.0,46.0,264.0,209.0,96.0,57.0,1669.0,1485.0,1.0,,48.0,4.0,1537.0,3762.0,74.0,103.0,24.0,6.0,111.0,33.0,568.0,205.0,821.0,359.0,289.0,2.0,36.0,7.0,,,36.0,4.0,1.7,1026288.07,233812.83
202010,October 2020,202010,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,23538.31,2616.0,7065.0,,,151.0,157.0,589.0,1291.0,143,133.0,104.0,,21.0,1.0,185.0,25.0,485.0,860.0,207.0,175.0,1434.0,4994.0,1.0,,4.0,,1203.0,5842.0,159.0,481.0,3.0,,71.0,20.0,147.0,98.0,75.0,41.0,216.0,11.0,43.0,83.0,,,12.0,,1.2,1006586.24,236823.06
202010,October 2020,202010,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,59983.89,5738.0,13395.0,26.0,3.0,1032.0,747.0,2203.0,2743.0,701,439.0,253.0,1.0,56.0,25.0,101.0,37.0,674.0,839.0,207.0,198.0,2983.0,6774.0,16.0,,215.0,18.0,2832.0,9708.0,44.0,53.0,6.0,1.0,48.0,15.0,592.0,250.0,945.0,584.0,787.0,52.0,249.0,34.0,,,3.0,,3.2,1735983.12,409385.54
202010,October 2020,202010,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,63246.81,5508.0,14921.0,11.0,10.0,901.0,744.0,1604.0,2935.0,687,1650.0,664.0,95.0,44.0,24.0,136.0,87.0,860.0,1324.0,220.0,299.0,2147.0,6630.0,,,54.0,,1653.0,5996.0,633.0,1728.0,20.0,2.0,117.0,48.0,1000.0,696.0,1198.0,804.0,728.0,28.0,196.0,3.0,1.0,,17.0,,2.6,1931407.07,462037.4
202010,October 2020,202010,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,30893.41,273.0,157.0,2.0,3.0,12.0,,28.0,4.0,132,18.0,246.0,1.0,25.0,17.0,40.0,12.0,242.0,95.0,132.0,71.0,32.0,7.0,1.0,,,,271.0,149.0,1.0,,,,,,93.0,14.0,7.0,2.0,3.0,,,,,,,,3.0,902408.6,178520.76
202010,October 2020,202010,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,39299.38,5084.0,6189.0,17.0,2.0,859.0,356.0,1093.0,1358.0,1374,422.0,184.0,13.0,236.0,10.0,148.0,43.0,353.0,415.0,217.0,159.0,1446.0,2470.0,27.0,,94.0,,1965.0,4115.0,50.0,60.0,38.0,13.0,125.0,41.0,914.0,275.0,730.0,173.0,391.0,77.0,49.0,,,,26.0,,2.15,1307903.51,308640.28
202010,October 2020,202010,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,4860.28,657.0,981.0,1.0,,34.0,35.0,142.0,212.0,243,5.0,,,,,8.0,,153.0,201.0,44.0,30.0,37.0,64.0,,,,,276.0,710.0,,,5.0,,6.0,,121.0,19.0,1.0,6.0,,,,,,,,,,148929.91,33712.11
202010,October 2020,202010,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,40016.33,5125.0,6988.0,44.0,14.0,1343.0,853.0,1419.0,2048.0,1405,220.0,246.0,85.0,34.0,6.0,52.0,62.0,290.0,335.0,194.0,141.0,1388.0,2998.0,2.0,,11.0,,2519.0,5671.0,83.0,206.0,156.0,71.0,132.0,22.0,1232.0,439.0,980.0,276.0,306.0,,25.0,,,,11.0,,,1170221.33,278905.04
202010,October 2020,202010,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,16630.44,2017.0,5016.0,,,97.0,109.0,458.0,727.0,338,48.0,7.0,,6.0,,81.0,9.0,485.0,947.0,343.0,275.0,532.0,1076.0,134.0,247.0,1.0,,947.0,2930.0,7.0,,57.0,30.0,53.0,9.0,26.0,216.0,25.0,18.0,130.0,,,,,,,,2.0,653025.22,161958.51
202010,October 2020,202010,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,27857.11,2911.0,4797.0,11.0,6.0,316.0,195.0,825.0,765.0,1994,213.0,16.0,25.0,,2.0,12.0,36.0,236.0,142.0,136.0,127.0,954.0,123.0,,,2.0,,1329.0,3205.0,37.0,68.0,14.0,7.0,31.0,2.0,478.0,112.0,371.0,47.0,63.0,,1.0,13.0,,,7.0,,2.55,934924.44,236768.91
202010,October 2020,202010,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,47348.37,6128.0,7556.0,126.0,52.0,1565.0,965.0,1817.0,2435.0,619,416.0,1224.0,80.0,16.0,20.0,49.0,23.0,429.0,492.0,143.0,101.0,2066.0,4345.0,6.0,,169.0,3.0,1670.0,3498.0,24.0,28.0,90.0,14.0,478.0,106.0,1615.0,584.0,1739.0,822.0,832.0,,392.0,,,,13.0,,2.65,1163150.01,274939.2
202010,October 2020,202010,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,24514.98,423.0,704.0,8.0,11.0,63.0,58.0,139.0,181.0,487,73.0,33.0,2.0,2.0,1.0,21.0,4.0,103.0,92.0,61.0,26.0,115.0,183.0,,,,,176.0,368.0,12.0,70.0,2.0,3.0,3.0,,143.0,27.0,24.0,8.0,15.0,,1.0,,,,,,2.0,268374.26,69442.73
202010,October 2020,202010,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,17003.46,1479.0,2732.0,2.0,4.0,128.0,117.0,437.0,512.0,531,3.0,4.0,2.0,17.0,60.0,33.0,5.0,243.0,671.0,257.0,186.0,49.0,115.0,,,,,653.0,2100.0,,,81.0,65.0,66.0,13.0,248.0,99.0,221.0,88.0,,,,,,,11.0,,2.9,538656.74,129226.08
202010,October 2020,202010,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,34952.5,588.0,1085.0,4.0,,305.0,291.0,778.0,1511.0,227,16.0,97.0,30.0,27.0,11.0,19.0,4.0,318.0,579.0,84.0,81.0,165.0,424.0,,,1.0,,968.0,3318.0,118.0,266.0,14.0,3.0,2.0,,185.0,77.0,159.0,55.0,48.0,,,,,,2.0,,,903266.94,214478.01
202010,October 2020,202010,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,34245.57,7237.0,15052.0,24.0,1.0,233.0,244.0,1692.0,2799.0,2839,4613.0,188.0,28.0,103.0,14.0,381.0,213.0,1117.0,1994.0,709.0,837.0,5692.0,10711.0,7.0,,20.0,4.0,2563.0,9857.0,158.0,614.0,68.0,12.0,97.0,12.0,471.0,187.0,227.0,166.0,444.0,2.0,126.0,,,,,,2.0,1460599.71,382586.32
202010,October 2020,202010,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,12431.97,883.0,1163.0,19.0,2.0,189.0,64.0,335.0,308.0,184,11.0,96.0,13.0,7.0,,160.0,44.0,129.0,159.0,69.0,73.0,525.0,466.0,2.0,3.0,,,512.0,902.0,1.0,2.0,1.0,,7.0,1.0,217.0,59.0,31.0,12.0,3.0,,,,,,,,3.0,320512.72,68642.55
202010,October 2020,202010,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,13677.37,1290.0,8477.0,5.0,,109.0,163.0,358.0,1326.0,32,66.0,20.0,,10.0,3.0,35.0,153.0,302.0,2508.0,232.0,517.0,720.0,5524.0,,,3.0,,440.0,4009.0,2.0,6.0,41.0,15.0,215.0,60.0,59.0,10.0,324.0,71.0,328.0,20.0,15.0,88.0,,,,,1.99,624356.89,166446.77
202010,October 2020,202010,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,43232.12,1230.0,582.0,1.0,,57.0,3.0,83.0,20.0,113,62.0,487.0,75.0,10.0,,54.0,45.0,180.0,146.0,161.0,113.0,237.0,,279.0,,,,400.0,375.0,23.0,31.0,1.0,,6.0,,88.0,14.0,7.0,,,,37.0,,,,,,3.55,1220071.53,274663.45
202010,October 2020,202010,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,53527.25,6058.0,13824.0,10.0,,512.0,563.0,1352.0,3019.0,538,1695.0,1231.0,26.0,120.0,83.0,106.0,87.0,592.0,1042.0,246.0,139.0,2592.0,7621.0,5.0,,192.0,1.0,2174.0,9242.0,116.0,135.0,38.0,11.0,120.0,46.0,922.0,495.0,947.0,361.0,378.0,152.0,225.0,,,,18.0,,2.64,1513639.63,372659.19
202010,October 2020,202010,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,153097.3,8615.0,13928.0,36.0,43.0,859.0,661.0,2468.0,4292.0,5767,3917.0,636.0,537.0,2683.0,433.0,516.0,730.0,2283.0,4834.0,1696.0,2861.0,1485.0,5058.0,3.0,,12.0,,3926.0,11087.0,455.0,297.0,425.0,283.0,334.0,121.0,1098.0,717.0,797.0,334.0,426.0,51.0,71.0,1.0,,,39.0,6.0,4.1,4554173.1,1465594.36
202010,October 2020,202010,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,65133.96,9292.0,11165.0,,,442.0,300.0,1718.0,1513.0,2080,951.0,189.0,5.0,46.0,4.0,491.0,200.0,1414.0,2860.0,1185.0,996.0,2079.0,3351.0,2.0,,38.0,,1745.0,4074.0,149.0,76.0,145.0,28.0,396.0,96.0,532.0,166.0,601.0,174.0,393.0,,2.0,,,,21.0,4.0,2.22,2490374.3,737761.74
202010,October 2020,202010,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,28763.59,2454.0,6214.0,10.0,22.0,615.0,312.0,716.0,1379.0,323,203.0,483.0,42.0,3.0,,38.0,33.0,407.0,401.0,89.0,44.0,762.0,2534.0,,,7.0,,805.0,3181.0,59.0,14.0,90.0,9.0,101.0,29.0,1016.0,667.0,396.0,313.0,115.0,1.0,3.0,,,,29.0,,2.2,924878.99,224759.1
202010,October 2020,202010,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,31718.66,3916.0,4189.0,7.0,3.0,506.0,276.0,1278.0,1082.0,516,220.0,209.0,37.0,226.0,21.0,42.0,33.0,384.0,393.0,80.0,38.0,983.0,1360.0,9.0,2.0,24.0,,1511.0,3020.0,248.0,93.0,38.0,4.0,54.0,2.0,867.0,166.0,841.0,143.0,310.0,,52.0,,,,,,2.3,1023886.5,246842.43
202010,October 2020,202010,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,41086.26,4947.0,7515.0,18.0,24.0,707.0,483.0,1188.0,1652.0,1055,878.0,360.0,24.0,36.0,7.0,132.0,57.0,494.0,309.0,181.0,102.0,2616.0,1366.0,2.0,,38.0,1.0,1685.0,4751.0,89.0,166.0,49.0,48.0,119.0,15.0,602.0,246.0,861.0,275.0,418.0,17.0,105.0,,1.0,,20.0,,2.1,1195552.54,301349.36
202010,October 2020,202010,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,68817.02,8278.0,16560.0,8.0,5.0,799.0,561.0,2029.0,3065.0,1736,519.0,29.0,29.0,194.0,17.0,457.0,119.0,1433.0,2524.0,813.0,733.0,1443.0,2752.0,2.0,,9.0,,3045.0,9951.0,410.0,1450.0,190.0,43.0,368.0,177.0,1021.0,289.0,783.0,424.0,57.0,20.0,4.0,,,,14.0,5.0,2.92,2212077.93,572479.15
